business_name,author_name,text,photo,rating,rating_category
Duveroglu,Saliha Senyildiz,We came here for the first time; we just tried the doner; it was good; the treats were not bad; the staff was very interested.,dataset/indoor_atmosphere/duveroglu_saliha_senyildiz.png,5,indoor_atmosphere
Duveroglu,Adil Korkmaz,Lahmacun tasted good and was filling. Some of the ingredients used in the salad started to deteriorate.,dataset/taste/duveroglu_adil_korkmaz.png,3,taste
Duveroglu,Aylin Saglam,They've updated the prices and it's as if they have reduced the portions. It is irritating that the edges of the plates are broken.,dataset/menu/duveroglu_aylin_saglam.png,3,menu
Duveroglu,Cihan Kures,Liked.,dataset/outdoor_atmosphere/duveroglu_cihan_kures.png,5,outdoor_atmosphere
Duveroglu,Murat Cihanoglu,I didn't like Iskender; the meat was not of good quality.,dataset/taste/duveroglu_murat_cihanoglu.png,3,taste
Duveroglu,Cigdem Karakaya,Even though it's not as good as it used to be; it's still my choice. I would be more satisfied if they boiled the stuffed meatballs.,dataset/indoor_atmosphere/duveroglu_cigdem_karakaya.png,3,indoor_atmosphere
Duveroglu,Can Akkaynak,Good in general. Quality for Kızılay and its surroundings. Lahmacun doesn't taste old...,dataset/menu/duveroglu_can_akkaynak.png,4,menu
Duveroglu,Berkan Serin,I go here for the lahmacun; I haven't tried their other dishes; but the lahmacun is very good.,dataset/indoor_atmosphere/duveroglu_berkan_serin.png,5,indoor_atmosphere
Duveroglu,Ali Tavus,I eat it by putting adana kebab in between the lahmacun. Legend is delicious; try it!,dataset/outdoor_atmosphere/duveroglu_ali_tavus.png,4,outdoor_atmosphere
Duveroglu,Talip Tarhan,Service is good. Lahmacun was delicious.,dataset/indoor_atmosphere/duveroglu_talip_tarhan.png,5,indoor_atmosphere
Duveroglu,Richard Drew,Turkish meat doner was good; liked.,dataset/taste/duveroglu_richard_drew.png,4,taste
Rumeli Iskembecisi,Ozgur Akbiyik,"Service, respect, taste literally 10/10.",dataset/outdoor_atmosphere/rumeli_iskembecisi_ozgur_akbiyik.png,5,outdoor_atmosphere
Rumeli Iskembecisi,Kaan Dogu,Definitely a good tripe soup; but I've had much better ones. Very clean place; prices are a bit expensive.,dataset/indoor_atmosphere/rumeli_iskembecisi_kaan_dogu.png,4,indoor_atmosphere
Rumeli Iskembecisi,Mehmet Durmaz,In terms of taste; I can't say it's too good because we drink much better ones. As a business performance; even bread is sold for money alongside soup.,dataset/taste/rumeli_iskembecisi_mehmet_durmaz.png,3,taste
Rumeli Iskembecisi,Buket Aydin,Portion is enough; taste is average; but unfortunately there is no hygiene. We sat in the garden but there was a heavy smell in the environment.,dataset/menu/rumeli_iskembecisi_buket_aydin.png,3,menu
Rumeli Iskembecisi,Efe Arslan,I found the trotter soup I was looking for; it was very nice; thank you. Employees are not friendly.,dataset/outdoor_atmosphere/rumeli_iskembecisi_efe_arslan.png,4,outdoor_atmosphere
Rumeli Iskembecisi,Abu Ahmet,The trotter soup I drank here is among the top 3 soups I've had in my life. The food of the place is very delicious; the service is impeccable.,dataset/indoor_atmosphere/rumeli_iskembecisi_abu_ahmet.png,5,indoor_atmosphere
Rumeli Iskembecisi,Emre Yildirim,The taste is excellent; the portion size is good; the price is a bit expensive.,dataset/taste/rumeli_iskembecisi_emre_yildirim.png,5,taste
Rumeli Iskembecisi,Adil Kucukaga,Amazing!,dataset/outdoor_atmosphere/rumeli_iskembecisi_adil_kucukaga.png,5,outdoor_atmosphere
Rumeli Iskembecisi,Rahmi Aydin,The business demands money from everything; no treats!,dataset/menu/rumeli_iskembecisi_rahmi_aydin.png,4,menu
Rumeli Iskembecisi,Ozcan Oner,Ankara's oldest and most beautiful soup restourant. Soups with very good hygiene can be eaten and drunk with peace of mind. Service is fast. Prices are a little high.,dataset/indoor_atmosphere/rumeli_iskembecisi_ozcan_oner.png,4,indoor_atmosphere
Rumeli Iskembecisi,Serdar Sezgin,Clean and decent place. I think it would be better if the soup was hot and fresh if there were bread facilities that came with it.,dataset/taste/rumeli_iskembecisi_serdar_sezgin.png,4,taste
Ege Vera,Enis Kurtlu,The environment is clean and nice. The taste of the food was not bad either.,dataset/outdoor_atmosphere/ege_vera_enis_kurtlu.png,3,outdoor_atmosphere
Ege Vera,Barbaros Uzun,I tried almost all of the dishes and they are very delicious; but the mushroom saute was a little oily; other than that; everything was delicious and good.. the staff were friendly and very kind.,dataset/indoor_atmosphere/ege_vera_barbaros_uzun.png,5,indoor_atmosphere
Ege Vera,Seda Aksu,The service is good; the employees are concerned and smiling. Food is fresh delicious. I didn't like the Lahmacun very much.,dataset/menu/ege_vera_seda_aksu.png,3,menu
Ege Vera,Fatih Tuysuz,Portions are big. The flavors are nice. Service is fast. Prices are normal. I recommend.,dataset/taste/ege_vera_fatih_tuysuz.png,5,taste
Ege Vera,Mehmet Eser,A successful business. It's pretty good in food. Prices could be a little more reasonable.,dataset/outdoor_atmosphere/ege_vera_mehmet_eser.png,4,outdoor_atmosphere
Ege Vera,Saliha Senyildiz,The ingredients used in the dishes were of very high quality. Really clean; decent and beautiful place.,dataset/indoor_atmosphere/ege_vera_saliha_senyildiz.png,5,indoor_atmosphere
Ege Vera,Mavise Dundar,The prices are reasonable and the food is delicious... The service staff is very caring and attentive...,dataset/indoor_atmosphere/ege_vera_mavise_dundar.png,4,indoor_atmosphere
Ege Vera,Tahir Gunal,Don't be fooled by the menus seen in the pictures. It seems less and smaller. I did not like the business; I do not recommend.,dataset/menu/ege_vera_tahir_gunal.png,1,menu
Ege Vera,Fuat Kaynak,Covered doner kebab pita is also really delicious in lahmacun with cubed cheddar... The attention and care of the employees is extraordinary.,dataset/taste/ege_vera_fuat_kaynak.png,5,taste
Ege Vera,Ismail Susuz,A delicious and clean place.,dataset/outdoor_atmosphere/ege_vera_ismail_susuz.png,5,outdoor_atmosphere
Ege Vera,Mehmet Hakim,Reviews are misleading; I definitely do not recommend. Too bad.,dataset/taste/ege_vera_mehmet_hakim.png,1,taste
Antakya Mutfagi,Fatih Arslan,Meals were prepared neatly and cleanly. It was a pleasant dining experience in a decent place. Thank you very much.,dataset/indoor_atmosphere/antakya_mutfagi_fatih_arslan.png,5,indoor_atmosphere
Antakya Mutfagi,Buket Ozkan,The appetizer plates were very nice; we were very pleased that we went. We ordered 6 types of appetizers; lahmacun and stuffed meatballs. For dessert; we ordered burma kadayif and künefe.,dataset/taste/antakya_mutfagi_buket_ozkan.png,5,taste
Antakya Mutfagi,Guven Serengil,The taste of the food was good; but the prices were high according to the portion. Waiters tend to take the plate as soon as they eat; so people cannot reach the satisfaction of eating.,dataset/menu/antakya_mutfagi_guven_serengil.png,3,menu
Antakya Mutfagi,Serkan Ozdemir,I ate lahmacun; so it was good.,dataset/outdoor_atmosphere/antakya_mutfagi_serkan_ozdemir.png,4,outdoor_atmosphere
Antakya Mutfagi,Cagdas Karsan,The service is fast; the employees know the region and the cuisine well. Their lahmacun is very small in portion; the size of a hazelnut lahmacun.,dataset/indoor_atmosphere/antakya_mutfagi_cagdas_karsan.png,4,indoor_atmosphere
Antakya Mutfagi,Ali Erdogan,Thank you very much for bringing the flavors of Antakya here.,dataset/taste/antakya_mutfagi_ali_erdogan.png,5,taste
Antakya Mutfagi,Erdan Acikgoz,Nice atmosphere!,dataset/outdoor_atmosphere/antakya_mutfagi_erdan_acikgoz.png,5,outdoor_atmosphere
Antakya Mutfagi,Mihriban Ozgur,The prices are reasonable; the employees are concerned and polite; the flavors are good.,dataset/menu/antakya_mutfagi_mihriban_ozgur.png,5,menu
Antakya Mutfagi,Jason Pietroski,Appetizers were good. The size of the lahmacun was good; Even though I ordered spicy; it came painless.,dataset/indoor_atmosphere/antakya_mutfagi_jason_pietroski.png,4,indoor_atmosphere
Antakya Mutfagi,Alp Oguz,Great dishes!!,dataset/taste/antakya_mutfagi_alp_oguz.png,4,taste
Antakya Mutfagi,Selim Yilmaz,I tried it today. It was a place that I really liked. The appetizers were very good; I got the minced meat kebab; it was very successful. Staff was very attentive and service was fast.,dataset/outdoor_atmosphere/antakya_mutfagi_selim_yilmaz.png,5,outdoor_atmosphere
Mevlana Lokantasi,Hasan Eryigit,There were burnt livers on the liver skewers; and there were uncooked parts in the chops. Good overall taste. Tripe soup is delicious.,dataset/taste/mevlana_lokantasi_hasan_eryigit.png,3,taste
Mevlana Lokantasi,Ozgur Gulmez,It is a historical place. It is one of the oldest and well-known businesses in Antalya. There are delicious soups; home cooked meals; pita kebabs and doner kebabs. Prices are a little expensive.,dataset/indoor_atmosphere/mevlana_lokantasi_ozgur_gulmez.png,4,indoor_atmosphere
Mevlana Lokantasi,Ceyhun Yuce,We went for the tripe soup. I do not recommend; I did not like it; I ate better.,dataset/outdoor_atmosphere/mevlana_lokantasi_ceyhun_yuce.png,3,outdoor_atmosphere
Mevlana Lokantasi,Elif Boztas,The lack of tea in such a high quality and crowded place is a big shortcoming. Waiters didn't care about us.,dataset/indoor_atmosphere/mevlana_lokantasi_elif_boztas.png,1,indoor_atmosphere
Mevlana Lokantasi,Sevgi Kaya,We can say that trotter soup is good. Rotary medium. Inside the restaurant it was very quiet. The staff is fast.,dataset/taste/mevlana_lokantasi_sevgi_kaya.png,4,taste
Mevlana Lokantasi,Kubilay Ersoy,The ambiance is large and airy. The waiters are attentive and the service is fast. The tomato paste goes well with the trotter. The price is very reasonable.,dataset/outdoor_atmosphere/mevlana_lokantasi_kubilay_ersoy.png,5,outdoor_atmosphere
Mevlana Lokantasi,Hakan Tutas,A nice cozy place. It is easily accessible from all parts of the city. It is very interesting that the restaurant does not have a menu.,dataset/indoor_atmosphere/mevlana_lokantasi_hakan_tutas.png,4,indoor_atmosphere
Mevlana Lokantasi,Alexandra Wedl,Perfect taste; same taste same taste every time I go. It's just that it's very busy; so the employees can't care much and the tea service is closed during the busy time.,dataset/taste/mevlana_lokantasi_alexandra_wedl.png,5,taste
Mevlana Lokantasi,Janna Asueva,Good place. Meals were good. Service is also good. There is parking in front for cars.,dataset/taste/mevlana_lokantasi_janna_asueva.png,4,taste
Mevlana Lokantasi,Sevgi Karaduman,Very bad business. We were removed from the table because it was time for iftar.,dataset/outdoor_atmosphere/mevlana_lokantasi_sevgi_karaduman.png,1,outdoor_atmosphere
Mevlana Lokantasi,Eslem Tural,Thank you for amazing dishes.,dataset/taste/mevlana_lokantasi_eslem_tural.png,5,taste
Balikci Tanju,Erhan Ozaydin,The fish served to me was almost raw; I couldn't eat it. A place that does not care about customer satisfaction.,dataset/indoor_atmosphere/balikci_tanju_erhan_ozaydin.png,1,indoor_atmosphere
Balikci Tanju,Kerim Tarantas,I only liked the soup in the place; the fish It was very tasteless and unsalted. We ate fish bread and the bread was full of lettuce.,dataset/outdoor_atmosphere/balikci_tanju_kerim_tarantas.png,1,outdoor_atmosphere
Balikci Tanju,Volkan Aktas,A decent place. You can eat as a family. You can eat many kinds of fish as grilled; fried or stewed.,dataset/taste/balikci_tanju_volkan_aktas.png,5,taste
Balikci Tanju,Orhan Comert,Prices are not expensive; Mersin is a place where you can eat fish comfortably in the city; I recommend the fish soup.,dataset/menu/balikci_tanju_orhan_comert.png,4,menu
Balikci Tanju,Murat Yilmaz,Ambiance is a little bit old; but it is okay.,dataset/indoor_atmosphere/balikci_tanju_murat_yilmaz.png,4,indoor_atmosphere
Balikci Tanju,Sercan Kuscu,The employees are uneducated and sullen. Fish bread is not good; but fish soup is good. You can go to the restaurant for fish soup.,dataset/outdoor_atmosphere/balikci_tanju_sercan_kuscu.png,3,outdoor_atmosphere
Balikci Tanju,Muhsin Cakir,Great place and fish; thanks to the amazing chefs,dataset/taste/balikci_tanju_muhsin_cakir.png,5,taste
Balikci Tanju,Melih Karaca,Nice fish place; beware of the cats though.,dataset/outdoor_atmosphere/balikci_tanju_melih_karaca.png,5,outdoor_atmosphere
Balikci Tanju,Hasan Hasanoglu,The toilets were very dirty; other than that the food was good.,dataset/menu/balikci_tanju_hasan_hasanoglu.png,2,menu
Balikci Tanju,Ufuk Balci,I like fishes especially in this restourant. I ate sea bass and it was great.,dataset/indoor_atmosphere/balikci_tanju_ufuk_balci.png,5,indoor_atmosphere
Balikci Tanju,Tarek Diab,Food was good; delicious. Including soup. But there was hair in the salad.,dataset/taste/balikci_tanju_tarek_diab.png,3,taste
Yesemek,Talha Nair,I tried mumbar and stuffed meatballs; their taste was legendary. the environment of the shop was wonderful; the attention of the staff to the customers was good.,dataset/outdoor_atmosphere/yesemek_talha_nair.png,5,outdoor_atmosphere
Yesemek,Soner Ceylan,Everything was amazing; thank you Yesemek! I ate yuvarlama and mumbar.,dataset/indoor_atmosphere/yesemek_soner_ceylan.png,5,indoor_atmosphere
Yesemek,Feyza Kircicek,As someone who tasted Gaziantep cuisine for the first time; I can say that I was amazed. We ordered 2 different trays in order to taste all their local dishes. One had soups and the other had appetizers. The flavors are delicious. It is definitely my recommendation.,dataset/taste/yesemek_feyza_kircicek.png,5,taste
Yesemek,Simge Baski,Expensive but it is does not matter; flavors was amazing!,dataset/menu/yesemek_simge_baski.png,5,menu
Yesemek,Berrak Kaymak,I had a nice dining experience. I tasted the local flavors of Gaziantep; they were good.,dataset/outdoor_atmosphere/yesemek_berrak_kaymak.png,4,outdoor_atmosphere
Yesemek,Berna Sevildi,"The place is nice; Mumbar was smelling bad and the stone came out, I didn't eat it. The mince in the icli kofte was bad; sour. It's also an expensive restaurant.",dataset/taste/yesemek_berna_sevildi.png,1,taste
Yesemek,Berkay Karabulut,They have very good soups and appetizers; including Beyran. Everything was fantastic. Oh my god Gaziantep!,dataset/indoor_atmosphere/yesemek_berkay_karabulut.png,5,indoor_atmosphere
Yesemek,Sude Altunbas,Customer care is very good. We ordered the tasting plates and each one was excellent flavors.,dataset/outdoor_atmosphere/yesemek_sude_altunbas.png,5,outdoor_atmosphere
Yesemek,Gul Topcuoglu,It's a great place in terms of taste. The service is fast and the waiters are friendly. It's a bit expensive in terms of price; but you should definitely come and taste these flavors.,dataset/indoor_atmosphere/yesemek_gul_topcuoglu.png,5,indoor_atmosphere
Yesemek,Zeynep Aktop,The food was delicious but not as exaggerated in other reviews or did not appeal to my taste. The environment is quite nice. The place was noisy because it was crowded.,dataset/taste/yesemek_zeynep_aktop.png,4,taste
Yesemek,Irem Kayaguc,Menu was like that; Recommend.,dataset/menu/yesemek_irem_kayaguc.png,5,menu
Umut Pide,Engin Demirci,The attitude of the waiters towards the customer was cold.,dataset/indoor_atmosphere/umut_pide_engin_demirci.png,1,indoor_atmosphere
Umut Pide,Metin Elmaci,Service was nice; I've tried everything on the menu over time and it's all very good. Prices are very cheap; you should definitely come.,dataset/taste/umut_pide_metin_elmaci.png,5,taste
Umut Pide,Sibel Solenci,Soup and tenderloin were delicious. Staff involved. Prices are reasonable.,dataset/menu/umut_pide_sibel_solenci.png,4,menu
Umut Pide,Hulya Kadir,Excellent food and ambiance.,dataset/outdoor_atmosphere/umut_pide_hulya_kadir.png,5,outdoor_atmosphere
Umut Pide,Gulistan Avci,Soups and pitas are incredibly delicious and the portions are hearty. The staff is very caring and smiling. Prices are reasonable.,dataset/taste/umut_pide_gulistan_avci.png,5,taste
